Manufacturer,LCSC Part #,Description,value,tolerance,type,voltage,min_value,max_value,Package,Stock,Type,MFR.Part #,Datasheet,Price (USD),basic-extended,unit,Comment,Category,code,value_in_ohms,dielectric,value_in_farads
Uniroyal Elec,C26077,Resistor Networks & Arrays 3.3KOhms ±5% 1/16W 0402_x4,3.3,5,Resistor,,3135.0,3465.0,0402_x4,,,4D02WGJ0332TCE,,,Extended Part,KΩ,3.3KΩ (332) ±5%,Resistor Networks & Arrays,332,3300.0,,
Uniroyal Elec,C26079,Resistor Networks & Arrays 8.2KOhms ±5% 1/16W 0402_x4 RoHS,8.2,5,Resistor,,7790.0,8610.0,0402_x4,,,4D02WGJ0822TCE,,,Extended Part,KΩ,8.2KΩ (822) ±5%,Resistor Networks & Arrays,822,8200.0,,
Uniroyal Elec,C26080,Resistor Networks & Arrays 8.2KOhms ±5% 1/16W 0603_x4,8.2,5,Resistor,,7790.0,8610.0,0603_x4,,,4D03WGJ0822T5E,,,Extended Part,KΩ,8.2KΩ (822) ±5%,Resistor Networks & Arrays,822,8200.0,,
Uniroyal Elec,C29486,Resistor Networks & Arrays 200Ohms ±5% 1/16W 0603_x4 RoHS,200,5,Resistor,,190.0,210.0,0603_x4,,,4D03WAJ0201T5E,,,Extended Part,Ω,200Ω (201) ±5%,Resistor Networks & Arrays,201,200.0,,
Uniroyal Elec,C29586,Resistor Networks & Arrays 4.7KOhms ±5% 1/16W 0402_x4 RoHS,4.7,5,Resistor,,4465.0,4935.0,0402_x4,,,4D02WGJ0472TCE,,,Extended Part,KΩ,4.7KΩ (472) ±5%,Resistor Networks & Arrays,472,4700.0,,
Uniroyal Elec,C29719,Resistor Networks & Arrays 220Ohms ±5% 1/16W 0603_x4 RoHS,220,5,Resistor,,209.0,231.0,0603_x4,,,4D03WGJ0221T5E,,,Extended Part,Ω,220Ω (221) ±5%,Resistor Networks & Arrays,221,220.0,,
Uniroyal Elec,C30295,Resistor Networks & Arrays 1.2KOhms ±5% 1/16W 0603_x4 RoHS,1.2,5,Resistor,,1140.0,1260.0,0603_x4,,,4D03WGJ0122T5E,,,Extended Part,KΩ,1.2KΩ (122) ±5%,Resistor Networks & Arrays,122,1200.0,,
Uniroyal Elec,C33874,Resistor Networks & Arrays 2.7KOhms ±5% 1/16W 0603_x4 RoHS,2.7,5,Resistor,,2565.0,2835.0,0603_x4,,,4D03WGJ0272T5E,,,Extended Part,KΩ,2.7KΩ (272) ±5%,Resistor Networks & Arrays,272,2700.0,,
Uniroyal Elec,C35457,Resistor Networks & Arrays 120Ohms ±5% 1/16W 0603_x4 RoHS,120,5,Resistor,,114.0,126.0,0603_x4,,,4D03WGJ0121T5E,,,Extended Part,Ω,120Ω (121) ±5%,Resistor Networks & Arrays,121,120.0,,
Uniroyal Elec,C35629,Resistor Networks & Arrays 240Ohms ±5% 1/16W 0603_x4 RoHS,240,5,Resistor,,228.0,252.0,0603_x4,,,4D03WGJ0241T5E,,,Extended Part,Ω,240Ω (241) ±5%,Resistor Networks & Arrays,241,240.0,,
Uniroyal Elec,C37722,Resistor Networks & Arrays 470KOhms ±5% 1/16W 0402_x4 RoHS,470,5,Resistor,,446500.0,493500.0,0402_x4,,,470KΩ(474)±5%,,,Extended Part,KΩ,470KΩ (474) ±5%,Resistor Networks & Arrays,474,470000.0,,
Uniroyal Elec,C39128,Resistor Networks & Arrays 75Ohms ±5% 1/16W 0402_x4 RoHS,75,5,Resistor,,71.25,78.75,0402_x4,,,4D02WGJ0750TCE,,,Extended Part,Ω,75Ω (750) ±5%,Resistor Networks & Arrays,750,75.0,,
Uniroyal Elec,C43558,,6.8,5,Resistor,,6460.0,7140.0,0402*4,,,4D02WGJ0682TCE,,,Extended Part,KΩ,6.8KΩ (682) ±5%,Resistor Networks & Arrays,682,6800.0,,
Uniroyal Elec,C44891,Resistor Networks & Arrays 2KOhms ±5% 1/16W 0402_x4 RoHS,2,5,Resistor,,1900.0,2100.0,0402_x4,,,4D02WGJ0202TCE,,,Extended Part,KΩ,2KΩ (202) ±5%,Resistor Networks & Arrays,202,2000.0,,
Uniroyal Elec,C48442,Resistor Networks & Arrays 100Ohms ±5% 1/16W 0402_x4 RoHS,100,5,Resistor,,95.0,105.0,0402_x4,,,4D02WGJ0101TCE,,,Extended Part,Ω,100Ω (101) ±5%,Resistor Networks & Arrays,101,100.0,,
Uniroyal Elec,C52984,Resistor Networks & Arrays 68Ohms ±5% 1/16W 0402_x4 RoHS,68,5,Resistor,,64.6,71.4,0402_x4,,,4D02WGJ0680TCE,,,Extended Part,Ω,68Ω (680) ±5%,Resistor Networks & Arrays,680,68.0,,
Uniroyal Elec,C54832,Resistor Networks & Arrays 49.9Ohms ±1% 1/16W 0603_x4 RoHS,49.9,1,Resistor,,49.400999999999996,50.399,0603_x4,,,4D03WGF499JT5E,,,Extended Part,Ω,49.9Ω (49R9) ±1%,Resistor Networks & Arrays,49R9,49.9,,
Uniroyal Elec,C55183,Resistor Networks & Arrays 47Ohms ±5% 1/16W 0402_x4 RoHS,47,5,Resistor,,44.65,49.35,0402_x4,,,4D02WGJ0470TCE,,,Extended Part,Ω,47Ω (470) ±5%,Resistor Networks & Arrays,470,47.0,,
Uniroyal Elec,C57446,Resistor Networks & Arrays 150KOhms ±1% 1/16W 0603_x4 RoHS,150,1,Resistor,,148500.0,151500.0,0603_x4,,,4D03WGF1503T5E,,,Extended Part,KΩ,150KΩ (1503) ±1%,Resistor Networks & Arrays,1503,150000.0,,
Uniroyal Elec,C61442,Resistor Networks & Arrays 510KOhms ±5% 1/16W 0402_x4 RoHS,510,5,Resistor,,484500.0,535500.0,0402_x4,,,4D02WGJ0514TCE,,,Extended Part,KΩ,510KΩ (514) ±5%,Resistor Networks & Arrays,514,510000.0,,
Uniroyal Elec,C66697,Resistor Networks & Arrays 4.7KOhms ±1% 1/16W 0603_x4 RoHS,4.7,1,Resistor,,4653.0,4747.0,0603_x4,,,4D03WGF4701T5E,,,Extended Part,KΩ,4.7KΩ (4701) ±1%,Resistor Networks & Arrays,4701,4700.0,,
Uniroyal Elec,C25504,Resistor Networks & Arrays 56Ohms ±5% 1/16W 0402_x4 RoHS,56,5,Resistor,,53.199999999999996,58.800000000000004,0402_x4,,,4D02WGJ0560TCE,,,Extended Part,Ω,56Ω (560) ±5%,Resistor Networks & Arrays,560,56.0,,
Uniroyal Elec,C51270,Resistor Networks & Arrays 12KOhms ±5% 1/16W 0603_x4 RoHS,12,5,Resistor,,11400.0,12600.0,0603_x4,,,4D03WGJ0123T5E,,,Extended Part,KΩ,12KΩ (123) ±5%,Resistor Networks & Arrays,123,12000.0,,
Uniroyal Elec,C61520,Resistor Networks & Arrays 10KOhms ±5% 1/16W 0402_x8 RoHS,10,5,Resistor,,9500.0,10500.0,0402_x8,,,16P8WGJ103T4E,,,Extended Part,KΩ,10KΩ (103) ±5%,Resistor Networks & Arrays,103,10000.0,,
Uniroyal Elec,C126138,Resistor Networks & Arrays 3Ohms ±5% 1/16W 0402_x4 RoHS,3,5,Resistor,,2.8499999999999996,3.1500000000000004,0402_x4,,,4D02WGJ030JTCE,,,Extended Part,Ω,3Ω (3R0) ±5%,Resistor Networks & Arrays,3R0,3.0,,
Uniroyal Elec,C157842,Resistor Networks & Arrays 330KOhms ±5% 1/16W 0603_x4 RoHS,330,5,Resistor,,313500.0,346500.0,0603_x4,,,4D03WGJ0334T5E,,,Extended Part,KΩ,330KΩ (334) ±5%,Resistor Networks & Arrays,334,330000.0,,
Uniroyal Elec,C43557,Resistor Networks & Arrays 330Ohms ±5% 1/16W 0402_x4 RoHS,330,5,Resistor,,313.5,346.5,0402_x4,,,4D02WGJ0331TCE,,,Extended Part,Ω,330Ω (331) ±5%,Resistor Networks & Arrays,331,330.0,,
Uniroyal Elec,C56732,Resistor Networks & Arrays 270KOhms ±5% 1/16W 0603_x4 RoHS,270,5,Resistor,,256500.0,283500.0,0603_x4,,,4D03WGJ0274T5E,,,Extended Part,KΩ,270KΩ (274) ±5%,Resistor Networks & Arrays,274,270000.0,,
Uniroyal Elec,C56148,Resistor Networks & Arrays 39Ohms ±5% 1/16W 0402_x4 RoHS,39,5,Resistor,,37.05,40.95,0402_x4,,,4D02WGJ0390TCE,,,Extended Part,Ω,39Ω (390) ±5%,Resistor Networks & Arrays,390,39.0,,
Uniroyal Elec,C12017,Resistor Networks & Arrays 30Ohms ±5% 1/16W 0603_x4 RoHS,30,5,Resistor,,28.5,31.5,0603_x4,,,4D03WGJ0300T5E,,,Extended Part,Ω,30Ω (300) ±5%,Resistor Networks & Arrays,300,30.0,,
Uniroyal Elec,C25732,Resistor Networks & Arrays 33KOhms ±5% 1/16W 0603_x4,33,5,Resistor,,31350.0,34650.0,0603_x4,,,4D03WGJ0333T5E,,,Extended Part,KΩ,33KΩ (333) ±5%,Resistor Networks & Arrays,333,33000.0,,
Uniroyal Elec,C122585,Resistor Networks & Arrays 82Ohms ±5% 1/16W 0402_x4 RoHS,82,5,Resistor,,77.89999999999999,86.10000000000001,0402_x4,,,4D02WGJ0820TCE,,,Extended Part,Ω,82Ω (820) ±5%,Resistor Networks & Arrays,820,82.0,,
Uniroyal Elec,C25512,Resistor Networks & Arrays 56Ohms ±5% 1/16W 0603_x4 RoHS,56,5,Resistor,,53.199999999999996,58.800000000000004,0603_x4,,,4D03WGJ0560T5E,,,Extended Part,Ω,56Ω (560) ±5%,Resistor Networks & Arrays,560,56.0,,
Uniroyal Elec,C59087,Resistor Networks & Arrays 0Ohms ±5% 1/16W 0603_x2 RoHS,0,5,Resistor,,0.0,0.0,0603_x2,,,2D03WGJ0000T5E,,,Extended Part,Ω,0Ω (0R0) ±5%,Resistor Networks & Arrays,0R0,0.0,,
Uniroyal Elec,C78520,Resistor Networks & Arrays 39Ohms ±5% 1/16W 16P8 RoHS,39,5,Resistor,,37.05,40.95,16P8,,,16P8WGJ0390T4E,,,Extended Part,Ω,39Ω (390) ±5%,Resistor Networks & Arrays,390,39.0,,
Uniroyal Elec,C74937,Resistor Networks & Arrays 24KOhms ±5% 1/16W 0603_x4 RoHS,24,5,Resistor,,22800.0,25200.0,0603_x4,,,4D03WGJ0243T5E,,,Extended Part,KΩ,24KΩ (243) ±5%,Resistor Networks & Arrays,243,24000.0,,
Uniroyal Elec,C75375,Resistor Networks & Arrays 0Ohms ±5% 1/16W 0402_x2 RoHS,0,5,Resistor,,0.0,0.0,0402_x2,,,2D02WGJ0000TCE,,,Extended Part,Ω,0Ω (000) ±5%,Resistor Networks & Arrays,000,0.0,,
Uniroyal Elec,C125637,Resistor Networks & Arrays 100KOhms ±5% 1/16W 16P8 RoHS,100,5,Resistor,,95000.0,105000.0,16P8,,,16P8WGJ0104T4E,,,Extended Part,KΩ,100KΩ (104) ±5%,Resistor Networks & Arrays,104,100000.0,,
Uniroyal Elec,C182714,Resistor Networks & Arrays 3.6KOhms ±5% 1/16W 0603_x4 RoHS,3.6,5,Resistor,,3420.0,3780.0,0603_x4,,,4D03WGJ0362T5E,,,Extended Part,KΩ,3.6KΩ (362) ±5%,Resistor Networks & Arrays,362,3600.0,,
Uniroyal Elec,C182715,Resistor Networks & Arrays 36Ohms ±5% 1/16W 0603_x4 RoHS,36,5,Resistor,,34.199999999999996,37.800000000000004,0603_x4,,,4D03WGJ0360T5E,,,Extended Part,Ω,36Ω (360) ±5%,Resistor Networks & Arrays,360,36.0,,
Uniroyal Elec,C182716,Resistor Networks & Arrays 360Ohms ±5% 1/16W 0603_x4 RoHS,360,5,Resistor,,342.0,378.0,0603_x4,,,4D03WGJ0361T5E,,,Extended Part,Ω,360Ω (361) ±5%,Resistor Networks & Arrays,361,360.0,,
Uniroyal Elec,C270385,Resistor Networks & Arrays 6.8Ohms ±5% 1/16W 0402_x4 RoHS,6.8,5,Resistor,,6.46,7.14,0402_x4,,,4D02WGJ068JTCE,,,Extended Part,Ω,6.8Ω (6R8) ±5%,Resistor Networks & Arrays,6R8,6.8,,
Uniroyal Elec,C270386,Resistor Networks & Arrays 560Ohms ±5% 1/16W 0402_x4 RoHS,560,5,Resistor,,532.0,588.0,0402_x4,,,4D02WGJ0561TCE,,,Extended Part,Ω,560Ω (561) ±5%,Resistor Networks & Arrays,561,560.0,,
Uniroyal Elec,C270387,Resistor Networks & Arrays 51KOhms ±5% 1/16W 0402_x4 RoHS,51,5,Resistor,,48450.0,53550.0,0402_x4,,,4D02WGJ0513TCE,,,Extended Part,KΩ,51KΩ (513) ±5%,Resistor Networks & Arrays,513,51000.0,,
Uniroyal Elec,C270388,Resistor Networks & Arrays 33KOhms ±5% 1/16W 0402_x4 RoHS,33,5,Resistor,,31350.0,34650.0,0402_x4,,,4D02WGJ0333TCE,,,Extended Part,KΩ,33KΩ (333) ±5%,Resistor Networks & Arrays,333,33000.0,,
Uniroyal Elec,C270390,Resistor Networks & Arrays 120Ohms ±5% 1/16W 0402_x4 RoHS,120,5,Resistor,,114.0,126.0,0402_x4,,,4D02WGJ0121TCE,,,Extended Part,Ω,120Ω (121) ±5%,Resistor Networks & Arrays,121,120.0,,
Uniroyal Elec,C270394,Resistor Networks & Arrays 10Ohms ±5% 1/16W 0402_x2 RoHS,10,5,Resistor,,9.5,10.5,0402_x2,,,2D02WGJ0100TCE,,,Extended Part,Ω,10Ω (100) ±5%,Resistor Networks & Arrays,100,10.0,,
Uniroyal Elec,C145776,Resistor Networks & Arrays 680KOhms ±5% 1/16W 0603_x4 RoHS,680,5,Resistor,,646000.0,714000.0,0603_x4,,,4D03WGJ0684T5E,,,Extended Part,KΩ,680KΩ (684) ±5%,Resistor Networks & Arrays,684,680000.0,,
Uniroyal Elec,C21389,Chip Resistor - Surface Mount 1.2Ohms ±1% 1/10W 0603 RoHS,1.2,1,Resistor,,1.188,1.212,0603,,,0603WAF120KT5E,,,Extended Part,Ω,1.2Ω (1R20) ±1%,Chip Resistor - Surface Mount,1R20,1.2,,
Uniroyal Elec,C22769,Chip Resistor - Surface Mount 1.5Ohms ±1% 1/10W 0603 RoHS,1.5,1,Resistor,,1.4849999999999999,1.5150000000000001,0603,,,0603WAF150KT5E,,,Extended Part,Ω,1.5Ω (1R50) ±1%,Chip Resistor - Surface Mount,1R50,1.5,,
Uniroyal Elec,C22771,Chip Resistor - Surface Mount 1.8Ohms ±1% 1/10W 0603 RoHS,1.8,1,Resistor,,1.782,1.818,0603,,,0603WAF180KT5E,,,Extended Part,Ω,1.8Ω (1R80) ±1%,Chip Resistor - Surface Mount,1R80,1.8,,
Uniroyal Elec,C22946,Chip Resistor - Surface Mount 2.7Ohms ±1% 1/10W 0603 RoHS,2.7,1,Resistor,,2.673,2.7270000000000003,0603,,,0603WAF270KT5E,,,Extended Part,Ω,2.7Ω (2R70) ±1%,Chip Resistor - Surface Mount,2R70,2.7,,
Uniroyal Elec,C22979,Chip Resistor - Surface Mount 3.3Ohms ±1% 1/10W 0603 RoHS,3.3,1,Resistor,,3.267,3.3329999999999997,0603,,,0603WAF330KT5E,,,Extended Part,Ω,3.3Ω (3R30) ±1%,Chip Resistor - Surface Mount,3R30,3.3,,
Uniroyal Elec,C23020,Chip Resistor - Surface Mount 3.9Ohms ±1% 1/10W 0603 RoHS,3.9,1,Resistor,,3.8609999999999998,3.939,0603,,,0603WAF390KT5E,,,Extended Part,Ω,3.9Ω (3R90) ±1%,Chip Resistor - Surface Mount,3R90,3.9,,
Uniroyal Elec,C23191,Chip Resistor - Surface Mount 5.6Ohms ±1% 1/10W 0603 RoHS,5.6,1,Resistor,,5.544,5.656,0603,,,0603WAF560KT5E,,,Extended Part,Ω,5.6Ω (5R60) ±1%,Chip Resistor - Surface Mount,5R60,5.6,,
Uniroyal Elec,C23214,Chip Resistor - Surface Mount 6.8Ohms ±1% 1/10W 0603 RoHS,6.8,1,Resistor,,6.732,6.867999999999999,0603,,,0603WAF680KT5E,,,Extended Part,Ω,6.8Ω (6R80) ±1%,Chip Resistor - Surface Mount,6R80,6.8,,
Uniroyal Elec,C23247,Chip Resistor - Surface Mount 8.2Ohms ±1% 1/10W 0603 RoHS,8.2,1,Resistor,,8.117999999999999,8.282,0603,,,0603WAF820KT5E,,,Extended Part,Ω,8.2Ω (8R20) ±1%,Chip Resistor - Surface Mount,8R20,8.2,,
Uniroyal Elec,C22791,Chip Resistor - Surface Mount 12Ohms ±1% 1/10W 0603 RoHS,12,1,Resistor,,11.879999999999999,12.120000000000001,0603,,,0603WAF120JT5E,,,Extended Part,Ω,12Ω (12R0) ±1%,Chip Resistor - Surface Mount,12R0,12.0,,
Uniroyal Elec,C22830,Chip Resistor - Surface Mount 18Ohms ±1% 1/10W 0603 RoHS,18,1,Resistor,,17.82,18.18,0603,,,0603WAF180JT5E,,,Extended Part,Ω,18Ω (18R0) ±1%,Chip Resistor - Surface Mount,18R0,18.0,,
Uniroyal Elec,C23154,Chip Resistor - Surface Mount 39Ohms ±1% 1/10W 0603 RoHS,39,1,Resistor,,38.61,39.39,0603,,,0603WAF390JT5E,,,Extended Part,Ω,39Ω (39R0) ±1%,Chip Resistor - Surface Mount,39R0,39.0,,
Uniroyal Elec,C13318,Chip Resistor - Surface Mount 1.8MOhms ±1% 1/10W 0603 RoHS,1.8,1,Resistor,,1782000.0,1818000.0,0603,,,0603WAF1804T5E,,,Extended Part,MΩ,1.8MΩ (1804) ±1%,Chip Resistor - Surface Mount,1804,1800000.0,,
Uniroyal Elec,C22852,,1.8,1,Resistor,,1782000.0,1818000.0,0603,,,0603WAF1804T5E,,,Extended Part,MΩ,1.8MΩ (1804) ±1%,Chip Resistor - Surface Mount ( UniOhm),1804,1800000.0,,
Uniroyal Elec,C17399,Resistor Networks & Arrays 22Ohms ±5% 1/16W 0603_x5 RoHS,1.8,1,Resistor,,1782000.0,1818000.0,0805,,,0805W8F1804T5E,,,Extended Part,MΩ,1.8MΩ (1804) ±1%,Resistor Networks & Arrays,1804,1800000.0,,
Uniroyal Elec,C25487,Chip Resistor - Surface Mount 49.9Ohms ±1% 1W 2512 RoHS,49.9,1,Resistor,,49.400999999999996,50.399,2512,,,25121WF499JT4E,,,Extended Part,Ω,49.9Ω (49R9) ±1%,Chip Resistor - Surface Mount,49R9,49.9,,
Uniroyal Elec,C81251,Chip Resistor - Surface Mount 15KOhms ±1% 1W 2512 RoHS,15,1,Resistor,,14850.0,15150.0,2512,,,25121WF1502T4E,,,Extended Part,KΩ,15KΩ (1502) ±1%,Chip Resistor - Surface Mount,1502,15000.0,,
Uniroyal Elec,C75783,High Precision & Low TCR SMD Resistors 499KOhms ±1% 1/10W 0805 RoHS,499,1,Resistor,,494010.0,503990.0,0805,,,TC0525F4993T5E,,,Extended Part,KΩ,499KΩ (4993) ±1% 25PPM,High Precision & Low TCR SMD Resistors,4993,499000.0,,
Uniroyal Elec,C139125,High Precision & Low TCR SMD Resistors 16KOhms ±0.1% 1/16W 0603 RoHS,16,10,Resistor,,14400.0,17600.0,0603,,,TC0325B1602T5E,,,Extended Part,KΩ,16KΩ (1602) ±0.1% 25PPM,High Precision & Low TCR SMD Resistors,1602,16000.0,,
Uniroyal Elec,C139129,High Precision & Low TCR SMD Resistors 470Ohms ±0.1% 1/16W 0603 RoHS,470,10,Resistor,,423.0,517.0,0603,,,TC0325B4700T5E,,,Extended Part,Ω,470Ω (4700)  ±0.1% 25PPM,High Precision & Low TCR SMD Resistors,4700,470.0,,
Uniroyal Elec,C324069,Chip Resistor - Surface Mount 10Ohms ±5% 3/4W 2010 RoHS,10,5,Resistor,,9.5,10.5,2010,,,201007J0100T4E,,,Extended Part,Ω,10Ω (100) ±5%,Chip Resistor - Surface Mount,100,10.0,,
Uniroyal Elec,C270901,Chip Resistor - Surface Mount 130KOhms ±5% 1/4W 1206 RoHS,130,5,Resistor,,123500.0,136500.0,1206,,,1206W4J0134T5E,,,Extended Part,KΩ,130KΩ (134) ±5%,Chip Resistor - Surface Mount,134,130000.0,,
Uniroyal Elec,C270908,Chip Resistor - Surface Mount 0.056Ohms ±5% 1/8W 0805 RoHS,0.056,5,Resistor,,0.0532,0.058800000000000005,0805,,,0805W8J056LT5E,,,Extended Part,Ω,0.056Ω (R056) ±5%,Chip Resistor - Surface Mount,R056,0.056,,
Uniroyal Elec,C270909,Chip Resistor - Surface Mount 2.7MOhms ±5% 1/8W 0805 RoHS,2.7,5,Resistor,,2565000.0,2835000.0,0805,,,0805W8J0275T5E,,,Extended Part,MΩ,2.7MΩ (275) ±5%,Chip Resistor - Surface Mount,275,2700000.0,,
Uniroyal Elec,C270910,Chip Resistor - Surface Mount 16KOhms ±5% 1/8W 0805 RoHS,16,5,Resistor,,15200.0,16800.0,0805,,,0805W8J0163T5E,,,Extended Part,KΩ,16KΩ (163) ±5%,Chip Resistor - Surface Mount,163,16000.0,,
Uniroyal Elec,C270911,Chip Resistor - Surface Mount 1.3MOhms ±5% 1/8W 0805 RoHS,1.3,5,Resistor,,1235000.0,1365000.0,0805,,,0805W8J0135T5E,,,Extended Part,MΩ,1.3MΩ (135) ±5%,Chip Resistor - Surface Mount,135,1300000.0,,
Uniroyal Elec,C270888,Chip Resistor - Surface Mount 1KOhms ±5% 1/2W 1210 RoHS,1,5,Resistor,,950.0,1050.0,1210,,,1210W2J0102T5E,,,Extended Part,KΩ,1KΩ (102) ±5%,Chip Resistor - Surface Mount,102,1000.0,,
Uniroyal Elec,C270893,Chip Resistor - Surface Mount 910KOhms ±5% 1/4W 1206 RoHS,910,5,Resistor,,864500.0,955500.0,1206,,,1206W4J0914T5E,,,Extended Part,KΩ,910KΩ (914) ±5%,Chip Resistor - Surface Mount,914,910000.0,,
Uniroyal Elec,C270894,Chip Resistor - Surface Mount 91KOhms ±5% 1/4W 1206 RoHS,91,5,Resistor,,86450.0,95550.0,1206,,,1206W4J0913T5E,,,Extended Part,KΩ,91KΩ (913) ±5%,Chip Resistor - Surface Mount,913,91000.0,,
Uniroyal Elec,C270895,Chip Resistor - Surface Mount 9.1KOhms ±5% 1/4W 1206 RoHS,9.1,5,Resistor,,8645.0,9555.0,1206,,,1206W4J0912T5E,,,Extended Part,KΩ,9.1KΩ (912) ±5%,Chip Resistor - Surface Mount,912,9100.0,,
Uniroyal Elec,C270896,Chip Resistor - Surface Mount 82Ohms ±5% 1/4W 1206 RoHS,82,5,Resistor,,77.89999999999999,86.10000000000001,1206,,,1206W4J0820T5E,,,Extended Part,Ω,82Ω (820) ±5%,Chip Resistor - Surface Mount,820,82.0,,
Uniroyal Elec,C270898,Chip Resistor - Surface Mount 2.4MOhms ±5% 1/4W 1206 RoHS,2.4,5,Resistor,,2280000.0,2520000.0,1206,,,1206W4J0245T5E,,,Extended Part,MΩ,2.4MΩ (245) ±5%,Chip Resistor - Surface Mount,245,2400000.0,,
Uniroyal Elec,C270899,Chip Resistor - Surface Mount 22MOhms ±5% 1/4W 1206 RoHS,22,5,Resistor,,20900000.0,23100000.0,1206,,,1206W4J0226T5E,,,Extended Part,MΩ,22MΩ (226) ±5%,Chip Resistor - Surface Mount,226,22000000.0,,
Uniroyal Elec,C270928,Chip Resistor - Surface Mount 910KOhms ±5% 1/10W 0603 RoHS,910,5,Resistor,,864500.0,955500.0,0603,,,0603WAJ0914T5E,,,Extended Part,KΩ,910KΩ (914) ±5%,Chip Resistor - Surface Mount,914,910000.0,,
Uniroyal Elec,C270929,Chip Resistor - Surface Mount 7.5Ohms ±5% 1/10W 0603 RoHS,7.5,5,Resistor,,7.125,7.875,0603,,,0603WAJ075JT5E,,,Extended Part,Ω,7.5Ω (7R5) ±5%,Chip Resistor - Surface Mount,7R5,7.5,,
Uniroyal Elec,C270930,Chip Resistor - Surface Mount 6.8MOhms ±5% 1/10W 0603 RoHS,6.8,5,Resistor,,6460000.0,7140000.0,0603,,,0603WAJ0685T5E,,,Extended Part,MΩ,6.8MΩ (685) ±5%,Chip Resistor - Surface Mount,685,6800000.0,,
Uniroyal Elec,C270931,Chip Resistor - Surface Mount 5.6MOhms ±5% 1/10W 0603 RoHS,5.6,5,Resistor,,5320000.0,5880000.0,0603,,,0603WAJ0565T5E,,,Extended Part,MΩ,5.6MΩ (565) ±5%,Chip Resistor - Surface Mount,565,5600000.0,,
Uniroyal Elec,C270932,Chip Resistor - Surface Mount 0.47Ohms ±5% 1/10W 0603 RoHS,0.47,5,Resistor,,0.44649999999999995,0.4935,0603,,,0603WAJ047KT5E,,,Extended Part,Ω,0.47Ω (R47) ±5%,Chip Resistor - Surface Mount,R47,0.47,,
Uniroyal Elec,C270933,Chip Resistor - Surface Mount 160Ohms ±5% 1/10W 0603 RoHS,160,5,Resistor,,152.0,168.0,0603,,,0603WAJ0161T5E,,,Extended Part,Ω,160Ω (161) ±5%,Chip Resistor - Surface Mount,161,160.0,,
Uniroyal Elec,C270948,Chip Resistor - Surface Mount 1KOhms ±5% 2W 2512 RoHS,1,5,Resistor,,950.0,1050.0,2512,,,HP122WJ0102T4E,,,Extended Part,KΩ,1KΩ (102) ±5%,Chip Resistor - Surface Mount,102,1000.0,,
Uniroyal Elec,C270953,Chip Resistor - Surface Mount 91Ohms ±5% 1W 2512 RoHS,91,5,Resistor,,86.45,95.55,2512,,,25121WJ0910T4E,,,Extended Part,Ω,91Ω (910) ±5%,Chip Resistor - Surface Mount,910,91.0,,
Uniroyal Elec,C270958,Chip Resistor - Surface Mount 0Ohms ±5% 3/4W 2010 RoHS,0,5,Resistor,,0.0,0.0,2010,,,201007J0000T4E,,,Extended Part,Ω,0Ω (000) ±5%,Chip Resistor - Surface Mount,000,0.0,,
Uniroyal Elec,C270959,Chip Resistor - Surface Mount 820Ohms ±5% 3/4W 2010 RoHS,820,5,Resistor,,779.0,861.0,2010,,,201007J0821T4E,,,Extended Part,Ω,820Ω (821) ±5%,Chip Resistor - Surface Mount,821,820.0,,
Uniroyal Elec,C270960,Chip Resistor - Surface Mount 2KOhms ±5% 3/4W 2010 RoHS,2,5,Resistor,,1900.0,2100.0,2010,,,201007J0202T4E,,,Extended Part,KΩ,2KΩ (202) ±5%,Chip Resistor - Surface Mount,202,2000.0,,
Uniroyal Elec,C270961,Chip Resistor - Surface Mount 200Ohms ±5% 3/4W 2010 RoHS,200,5,Resistor,,190.0,210.0,2010,,,201007J0201T4E,,,Extended Part,Ω,200Ω (201) ±5%,Chip Resistor - Surface Mount,201,200.0,,
Uniroyal Elec,C270962,Chip Resistor - Surface Mount 150Ohms ±5% 3/4W 2010 RoHS,150,5,Resistor,,142.5,157.5,2010,,,201007J0151T4E,,,Extended Part,Ω,150Ω (151) ±5%,Chip Resistor - Surface Mount,151,150.0,,
Uniroyal Elec,C270963,Chip Resistor - Surface Mount 1KOhms ±5% 3/4W 2010 RoHS,1,5,Resistor,,950.0,1050.0,2010,,,201007J0102T4E,,,Extended Part,KΩ,1KΩ (102) ±5%,Chip Resistor - Surface Mount,102,1000.0,,
Uniroyal Elec,C270976,Chip Resistor - Surface Mount 0Ohms ±5% 3/4W 1812 RoHS,0,5,Resistor,,0.0,0.0,1812,,,181207J0000T4E,,,Extended Part,Ω,0Ω (000) ±5%,Chip Resistor - Surface Mount,000,0.0,,
Uniroyal Elec,C270396,Chip Resistor - Surface Mount 910Ohms ±5% 1/16W 0402 RoHS,910,5,Resistor,,864.5,955.5,0402,,,0402WGJ0911TCE,,,Extended Part,Ω,910Ω (911) ±5%,Chip Resistor - Surface Mount,911,910.0,,
Uniroyal Elec,C270397,Chip Resistor - Surface Mount 91Ohms ±5% 1/16W 0402 RoHS,91,5,Resistor,,86.45,95.55,0402,,,0402WGJ0910TCE,,,Extended Part,Ω,91Ω (910) ±5%,Chip Resistor - Surface Mount,910,91.0,,
